Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
something i ate at wedding made me sick and now i feel like hell the pain is keeping me awake h e l p,0,25,8,109,5,0,0,3.36
socksbrockin hey its on twitter dont faint im trying to get it to send to my phone,1,18,6,98,9,1,0,4.444444444444445
have you mcvalue this week my fave is the spicy chicken mcdeluxe httpunuej fb,1,16,4,105,10,0,1,5.5625
sashamilky that sucks hope you find something that works for you,0,11,6,66,1,1,0,5.0
watching once upon a forest,1,5,0,28,0,0,0,4.6
ooc and told i have to go to bed sooowell continue actual tomorrow,1,14,4,77,7,0,0,4.5
hexablog about,0,3,0,19,1,1,0,5.333333333333333
lmfao thanks for being so nice httptinypiccomrsvsxc mr kicking pjs your a sweet guy i must say,1,17,8,107,10,0,0,5.294117647058823
is glad diversity won good well done,1,9,1,49,3,0,0,4.444444444444445
wishing i could cuddle the one i love,0,8,3,39,1,0,0,3.875
looove thunder storms httptwitpiccomzku,1,4,0,47,5,0,0,10.75
my throat is sore,0,5,2,25,0,0,0,4.0
jlfang ive been trying to upload videos over the last couple of days its not working other friends not having the same prob tho,0,25,10,138,6,1,0,4.52
rixgerald hey man f u i hate this,0,8,2,36,2,1,0,3.5
wakeup call tomorrow go me,0,6,2,30,2,0,0,4.0
whoops i meant sb,1,4,0,22,1,0,0,4.5
ces just sent you a dm,1,6,2,28,1,1,0,3.6666666666666665
i need to learn how to use my iphone for a wireless on laptop if u can teach me,1,20,10,86,1,0,0,3.25
i wish saturday night fever was on again i couldnt stay up for the whole thing,0,17,6,90,2,0,0,4.294117647058823
where are you glasgowlassy are you still in your scratcher x,1,11,7,63,2,1,0,4.7272727272727275
traceymmm windy damn cold dont have the stomach for bubbles tonight have a glass for me,1,19,6,101,7,1,0,4.315789473684211
sitting in bed thinking about my wonderful night,1,8,3,51,2,0,0,5.375
and by the way i have so no making out with me today sorry,0,15,9,67,3,0,0,3.466666666666667
ah accoriding to catchsrilanka we have michael faraday to thank for the of air conditioning thanks michael,1,18,7,118,4,1,0,5.555555555555555
terrie hahaha i dunno about that i look different than my profile picture for example that is a fake mustache,1,20,8,122,9,1,0,4.95
,1,17,3,122,12,1,0,6.176470588235294
allthatglitrs i dont like the beta design either but its not like theyre going to do anything about it,0,19,8,112,7,1,0,4.894736842105263
why does my boss have to come in today,0,9,5,44,5,0,0,3.888888888888889
love taylor swift and feeling very of myself for all my homework yay x,1,16,7,91,2,0,0,4.6875
camerondarko sorry you got fool if i done something to save you i wouldve but im weak,0,19,9,106,4,1,0,4.578947368421052
peeperrzz urghhhhhhhhhh your me cry,0,6,2,45,1,1,0,6.5
not getting alfie the great day haha,1,9,1,60,2,1,0,5.666666666666667
you guys wont be hearing from me for a while i be grounded peace in the middle east rain in spain,0,22,10,105,6,0,0,3.772727272727273
i cant be botherd getting ready my skins all,0,10,3,52,1,0,0,4.2
shopping was no winner but i did get this cool blazer for on sale from i love simons,1,20,9,100,8,0,0,4.0
valeriewaters interesting looking forward to that interview congratulations too,1,9,2,85,5,1,0,8.444444444444445
i wont be twittering to much today because ill be at a comp for most of the day so ill catch ya all later,1,24,14,113,7,0,0,3.7083333333333335
walkinthewoods checked out your blogvery coolhope you are having a great day,1,12,5,82,4,1,0,5.833333333333333
the defense rests maybe for good,0,6,2,37,2,0,0,4.833333333333333
joeymcintyre i still cant my song to download,0,8,3,48,2,1,0,5.0
missflo you can never go wrong with an extra set of diamond especially for free httpbitlygbplu,1,17,7,115,7,1,0,5.705882352941177
y couldnt my nap last longer,0,6,2,31,2,0,0,4.166666666666667
sallythomsett who do you mean there are a couple of,1,12,5,74,2,1,0,5.0
tommo congratulations you can spell again,1,6,3,46,2,1,0,6.666666666666667
heartilei that made me smile i hope too i miss our diamond familydiamond dayswalang papantay,1,15,3,103,10,1,0,5.866666666666666
scored high in game also people think you play cheat so sad,0,13,4,89,4,0,0,5.846153846153846
crap i lost an earring why do i wear my diamond huggies this is the third pair ive lost one from crap crap crap,0,25,7,117,4,0,0,3.68
massawyrm we watched that one day in the middle of playing it really doesnt hold up,0,16,8,88,4,1,0,4.5
the book was full of action til the end i love the twist near the end did not see that one coming,1,22,10,107,9,0,0,3.8636363636363638
whitrs im just about to go out for a meal for my birthday but will read the minute i get home i promise love you x,1,26,13,120,4,1,0,3.6153846153846154
roseflores yeah i was too rose but they closed it early cuz no one showed up,0,16,8,84,7,1,0,4.25
last day at home then back to the tmrw,0,10,6,47,1,0,0,3.7
hellotom in the night thanks for the links,0,9,4,50,1,1,0,4.555555555555555
tatirijillo sure is i leave in weeks,1,8,1,42,3,1,0,4.25
laptop deck coffee watching the sunrise start to a good day,1,15,3,68,4,0,0,3.533333333333333
,1,15,5,101,13,0,0,5.733333333333333
,1,11,5,74,6,0,0,5.7272727272727275
goodmorning twitterz got a crappy day ahead,0,7,1,45,1,0,0,5.428571428571429
amysav thanks,1,2,0,17,1,1,0,7.5
anzrocks its been okay just felt tired friday is here and im so glad ready for a great weekend ang,1,20,7,116,9,1,0,4.8
i think of twitter like my blog but you cant blog about much things when you can only use characters,0,21,9,109,4,0,0,4.190476190476191
wow its definitely friday the gym is completely empty what to do id like to play the wii but i guess ill,0,23,6,118,6,0,0,4.130434782608695
no rest for the wicked methinks a fever is coming on this bloody weather better improve from to daily,0,22,6,118,3,0,0,4.363636363636363
erinbatt blueberry allergy really is it citrusy hmmm boooo it is good,0,13,2,79,8,1,0,5.076923076923077
theimp thanks where abouts in bedfordshire are you im originally from,1,12,3,81,4,1,0,5.75
i dont want to b at work till yo margarita and some snugglies,0,15,4,80,6,0,0,4.333333333333333
at schoolmissing ya me those vdeos make me cry,0,9,3,54,2,0,0,5.0
i now feel incredibly guilty,0,5,1,29,0,0,0,4.8
two hours too early out of bed,0,7,4,31,0,0,0,3.4285714285714284
the magic won,1,3,0,21,7,0,0,6.0
no more days off til wed,0,6,3,28,3,0,0,3.6666666666666665
cant sleep but im so tired help,0,7,2,34,2,0,0,3.857142857142857
is amused watching matt embrace the twitter technology,1,10,2,66,2,0,0,5.6
i need a hug from someone im not related to,0,10,5,44,0,0,0,3.4
sammymontanaef lmao well lol,1,4,1,30,1,1,0,6.5
bloody stinging nettles through heavy duty gloves too,0,9,1,57,2,0,0,5.333333333333333
mrsmoothsofly nope,0,2,0,21,1,1,0,9.0
omg titanic lastsurvivordied sorry if you knew lol httptumblrcomxvxgu,0,12,2,89,6,0,0,6.416666666666667
oops my avatars gone completely green looks like it doesnt work with animated gifs,0,14,2,90,7,0,0,5.428571428571429
spotted an awesome couch in lucketts today but wife me,1,13,3,70,0,0,0,4.384615384615385
tommcfly have a safe flight,1,5,1,30,2,1,0,5.0
power outage in ubud for an hour was backing up laptop and backing up gb external laptop just batt,0,25,8,135,4,0,0,4.4
shanedawson you made me sad shane epic fail,0,8,3,45,1,1,0,4.625
more tears just watched tru confessions its probably my favourite labeouf movie ever everyone should watch this movie,1,19,5,129,4,0,0,5.684210526315789
watching john edward cross country,1,5,0,35,0,0,0,6.0
allexsa i missed it cus we went to paris thinking that party was next weekend still gotta do something this week before u leave,0,25,11,137,8,1,0,4.48
i need coffee ughh i dont even know anymore whatever im stupid,0,13,3,71,7,0,0,4.461538461538462
mileyalice youre a fan of miley ashley arent you,1,9,2,55,6,1,0,5.111111111111111
ugh thankyou mother nature for hating on me when i want to get drunk and have to wait in the pouring rain for a bus driving now sober,0,28,13,137,3,0,0,3.892857142857143
hahaha i love chaserits only a joke only take offencewhat would we do with out it keep u the good work boys,1,23,12,122,7,0,0,4.304347826086956
suriously do i even have anymore sure as hell doesnt feel like it if i do have any friends out there i really need you guys,0,27,14,138,3,0,0,4.111111111111111
speaksbeliefs hope you get the enjoy the time off im jealous but that will be me soon,1,18,9,101,5,1,0,4.611111111111111
on the waaaaay,1,3,1,16,1,0,0,4.333333333333333
im reply,0,4,0,27,3,0,0,5.75
its degrees and i have all the windows open in the house smelling the fresh air,1,17,7,84,1,0,0,3.9411764705882355
ruskin sori got up l,0,5,1,26,1,1,0,4.2
rebeldesigner it visible but i wont be able to tell u properly now as my screen at the moment is not working tht well,0,24,13,120,2,1,0,4.0
working a double today,0,4,1,23,0,0,0,4.75
doesnt want to go to work,0,6,3,26,0,0,0,3.3333333333333335
ruthybabieee least you going i started tracking today but him bringing me later argh maybe start tomorrow,0,18,6,117,6,1,0,5.5
bugn haha thanks ever get that feeling i have cake on the brain,1,13,6,70,6,1,0,4.384615384615385
georgialyse oh no thats not good i hope you dont get it good luck,0,14,3,74,8,1,0,4.285714285714286
went swimming and to the nelson atkins museum of art today great fun,1,13,4,71,2,0,0,4.461538461538462
chorale going well here hope yours is good too,1,9,5,48,1,1,0,4.333333333333333
drkisane thank you for the vibrant what was the baby boomer soul wisdom title for again i lost track of our tweets,0,23,8,126,3,1,0,4.434782608695652
koolbanana im eating ice cream coffee oh ampomg i see my name in your background thats soo cool i love it how did u do it,1,26,7,142,18,1,0,4.461538461538462
mikesawriter thats a cool original idea have u nearly finished writing it x,1,13,1,78,2,1,0,5.0
omg i love my life i got a on english final and todays was so easy,1,18,8,72,1,0,0,3.0
jinnpod youre near and yes all sound but no action,0,10,3,57,6,1,0,4.7
melonphobia it probably thinks i dont love it enough,0,9,4,55,2,1,0,5.111111111111111
kind of feels like watching toy story nowtoo bad i dont have a copy,0,14,4,72,4,0,0,4.142857142857143
melly got me a pwsent yaaaaay lt,1,7,2,38,4,0,0,4.428571428571429
minutes until twitter dies,0,5,1,30,0,0,0,5.0
feeling exhausted i just want to go home,0,8,3,43,2,0,0,4.375
this is my only day off this weekend so lots of things to get done,0,16,11,74,0,0,0,3.625
marimar i love making new friendspls follow,1,7,0,48,3,1,0,5.857142857142857
ocyrus to scare the shit out of guys like you,1,10,5,47,1,1,0,3.7
robsteadman it was very hot thats why i went early,1,10,4,52,1,1,0,4.2
jazzyangelblu your off the chain and where were you last night i asked smooth about you and sorry i missed you bday party,0,23,8,136,14,1,0,4.913043478260869
my openoffice keeps freezing on me,0,6,1,37,1,0,0,5.0
vani see i thought you said you quotcant play frisbeequot and i was sad for you but now i understand yay,1,21,7,119,12,1,0,4.666666666666667
christinastokes im going to have to watch that montage quotits been a whilequot,1,13,6,88,8,1,0,5.769230769230769
someone cheer me up,0,4,2,20,0,0,0,4.0
goodnight i cant wait to move in to our new house tommorrow,1,12,6,63,3,0,0,4.25
just made some banana pancakes and sausage for breakfast,1,9,4,58,1,0,0,5.444444444444445
why do i feel like quotomg im up so damned earlyquot when its almost eight i need to figure out why iquotm sick pout,0,24,10,128,11,0,0,4.333333333333333
waking up alone is strange when you are used to sharing space with someone but sleeping on their side of the bed helps mornin tweeps,1,25,14,137,4,0,0,4.48
dvampyrlestat cant wait c your layout i was post last week n my abt quotlegends of d fallquot yeah watched it finally,1,27,6,145,12,1,0,4.333333333333333
wahoo my mommy got me a new case for my phone,1,11,5,47,1,0,0,3.272727272727273
might see if i can get a tenner to get myself some much needed tops going to primark i prefer over quality,1,24,12,125,2,0,0,4.208333333333333
why is halo legendary,0,6,1,38,0,0,0,5.333333333333333
dwarfland my mac and my iphone dont like each other when using bt no connection i have to use usb,0,20,8,101,3,1,0,4.05
isnt gunna see her love for three weeks,0,8,4,42,2,0,0,4.25
manicmother what a wonderful dad he is,1,7,3,41,2,1,0,4.857142857142857
themonkeyboy how will we live without your tweets,0,8,4,52,2,1,0,5.5
ladiiunique awwww im sorry wish i could help you its no fun being sick on ur big day,0,18,5,88,3,1,0,3.888888888888889
new blog entry a new httpingodwetrystblogspotcom my small is linked there if you want to read it,1,21,7,129,8,0,0,5.142857142857143
aint no prom queen but who the fuck cares i have a damn good time,1,16,6,72,5,0,0,3.5
an online number lets family and friends call you at local rates wherever you are in the world loving skype httpisgdtsgm,1,21,9,127,6,0,0,5.0476190476190474
caltrain delays again,0,3,0,24,1,0,0,6.666666666666667
jeayese to be released at the end of summer along with a tour booyah i am freakin seeing them again,1,20,10,105,5,1,0,4.25
imathu lol youre so smart,1,5,1,29,3,1,0,4.8
freaking the others are easily going to get there before me,0,13,8,67,1,0,0,4.153846153846154
uploaded episode of keep me safe check it outhttpwwwyoutubecomwatchvynrjhixi,1,10,2,91,9,0,0,8.1
spiritjump i did not receive email,0,6,2,36,1,1,0,5.0
modest mouse is like my favorite sin,1,7,2,37,0,0,0,4.285714285714286
new shorts for summmerrrrr,1,4,1,28,1,0,0,6.0
seriously,0,1,0,11,1,0,0,10.0
gingerswan aww that sucks,0,4,1,29,3,1,0,6.25
my mom didnt send me a card or gift in time for my birthday my dad did though lt him,0,20,7,96,8,0,0,3.7
wish i could go to bed now like revtrev just did haha not really but the morning cold could make going to bed a tempting thought,1,26,13,135,4,1,0,4.115384615384615
just saw the pardo wreck with my own eyes damned roll cage broke in several places no chance of surviving that wreck,0,23,8,127,3,0,0,4.521739130434782
rubyrplcmntgrl if you like laughhave a good timefollow meits just that simple,1,13,5,88,8,1,0,5.769230769230769
is bored at homewatching serial today,0,7,2,51,4,0,0,6.285714285714286
thisisdavina i didnt like angel at first but shes ok now i kinda feel sorry for her thoughsaying shes and no one likes her,0,25,10,137,7,1,0,4.48
msmaria ah yes it is until you realize how much money you spent lol,0,15,7,73,2,1,0,3.8666666666666667
no ones wished me a happy fathers day even though i recently a brown child,0,17,5,99,4,0,1,4.823529411764706
night all have a busy sunday tomorrow have to rest up,1,11,3,57,3,0,0,4.181818181818182
wanna take sick leave everyday,0,5,1,33,2,0,0,5.6
ctham dont be too hard on yourself,1,7,3,38,2,1,0,4.285714285714286
rubysharp ur face,1,4,0,24,1,1,0,5.0
looks like the weather is too mis for a bbq,0,10,5,44,0,0,0,3.4
